"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YAR019W-A",0.617304050934164,0.51539979160159,1.74122887239948,0.295997728828922,0.767231815856977,NA
"YAR020C",3.7297541465813,0.524706150063939,0.705156391609295,0.744098977627452,0.456816597793169,0.615005670351777
"YAR023C",12.4774462968761,0.129949602567254,0.399305003865445,0.325439454325104,0.744848498990464,0.840039404923707
"YAR027W",111.423095038643,0.26691541585434,0.136715702018171,1.95233913818373,0.0508979536750428,0.118806640172152
"YAR028W",48.5335448371789,0.301759104994008,0.196140128863466,1.53848733934535,0.123929501790986,0.239097870942124
"YAR029W",1.9890740415019,-1.40875389827136,1.13342987106146,-1.2429122738331,0.213900162279892,0.360869146330047
"YAR030C",4.59590018973782,0.109830977471415,0.689982853129636,0.159179285359399,0.873527623655849,0.923464783028667
"YAR031W",13.1725376724372,-0.373292185509129,0.436946718866348,-0.854319690230494,0.392927880161701,0.555750734612269
"YAR033W",32.7978435295938,0.511611606407264,0.247975793849872,2.06315140064438,0.0390982458892187,0.096846714627633
"YAR035C-A",0,NA,NA,NA,NA,NA
"YAR035W",49.214180904296,-0.759786535323713,0.209385414296646,-3.62865072467412,0.000284906392670993,0.00143729242882476
"YAR042W",186.138227730494,0.342181796941399,0.101640779737685,3.3665798100379,0.000761065560062927,0.00348677746210246
"YAR047C",0.537445110080283,-0.656480971298477,1.92990711641776,-0.340161951688648,0.733734569627842,NA
"YAR050W",39.7787419158527,0.333214855115848,0.21965909982806,1.51696358300965,0.129275878731726,0.247324390648244
"YAR053W",3.17778199306247,-1.32384355489649,0.863409275880995,-1.53327464955213,0.125208197995987,0.241039399187426
"YAR061W",7.9653862982767,0.163871586790826,0.496295734342236,0.33018939203258,0.741256861715361,0.837666227348899
"YAR064W",3.77171936563189,0.190449677746107,0.789279965208625,0.241295466933291,0.809326123976478,0.883304363519153
"YAR066W",2.35456049530161,0.187915643668417,3.2972274875225,0.0569920165895545,0.954551554644748,0.974690436958005
"YAR068W",5.09846706562506,1.06085131202501,1.72274845966794,0.61579002208453,0.538033113639153,0.684764530060871
"YAR069C",0.262610550646015,1.10842738946595,2.56371146335156,0.432352628332398,0.66548514226902,NA
"YAR070C",0,NA,NA,NA,NA,NA
